date,open,high,low,close
2024-09-03 18:30:00,1.1032,1.1037,1.10311,1.10352
2024-09-03 18:45:00,1.10351,1.10394,1.1034,1.10383
2024-09-03 19:00:00,1.10382,1.1041,1.10375,1.10405
2024-09-03 19:15:00,1.10406,1.10422,1.104,1.10403
2024-09-03 19:30:00,1.10402,1.10416,1.10391,1.1041
2024-09-03 19:45:00,1.10411,1.10423,1.10405,1.10419
2024-09-03 20:00:00,1.1042,1.10429,1.10398,1.10404
2024-09-03 20:15:00,1.10402,1.10417,1.10399,1.10417
2024-09-03 20:30:00,1.10416,1.10439,1.10416,1.10435
2024-09-03 20:45:00,1.10434,1.10446,1.1042,1.10436
2024-09-03 21:00:00,1.10422,1.10436,1.10402,1.10412
2024-09-03 21:15:00,1.10412,1.10446,1.10408,1.10441
2024-09-03 21:30:00,1.10442,1.10453,1.10441,1.1045
2024-09-03 21:45:00,1.1045,1.10456,1.10443,1.10455
2024-09-03 22:00:00,1.10455,1.10456,1.10396,1.10426
2024-09-03 22:15:00,1.10424,1.10452,1.10422,1.10448
2024-09-03 22:30:00,1.10449,1.10468,1.10446,1.10464
2024-09-03 22:45:00,1.10463,1.10469,1.10456,1.10458
2024-09-03 23:00:00,1.10459,1.10472,1.10451,1.10454
2024-09-03 23:15:00,1.10455,1.10502,1.10452,1.10495
2024-09-03 23:30:00,1.10495,1.10499,1.10472,1.10483
2024-09-03 23:45:00,1.10482,1.10506,1.10474,1.10488
2024-09-04 00:00:00,1.10486,1.10509,1.10466,1.10478
2024-09-04 00:15:00,1.10478,1.10495,1.10466,1.10475
2024-09-04 00:30:00,1.10474,1.10515,1.1047,1.10491
2024-09-04 00:45:00,1.10491,1.10502,1.1047,1.10484
2024-09-04 01:00:00,1.10483,1.10501,1.10479,1.10484
2024-09-04 01:15:00,1.10483,1.10519,1.10477,1.10508
2024-09-04 01:30:00,1.10509,1.10545,1.10494,1.10536
2024-09-04 01:45:00,1.10538,1.10564,1.10512,1.10532
2024-09-04 02:00:00,1.10532,1.10544,1.10497,1.10543
2024-09-04 02:15:00,1.10542,1.1056,1.10531,1.10542
2024-09-04 02:30:00,1.10541,1.10564,1.10541,1.1055
2024-09-04 02:45:00,1.10549,1.10551,1.10521,1.10526
2024-09-04 03:00:00,1.10525,1.10554,1.10525,1.10546
2024-09-04 03:15:00,1.10546,1.10548,1.10524,1.10524
2024-09-04 03:30:00,1.10524,1.10534,1.10504,1.10534
2024-09-04 03:45:00,1.10533,1.10548,1.1052,1.10541
2024-09-04 04:00:00,1.1054,1.10555,1.10537,1.10548
2024-09-04 04:15:00,1.10546,1.10558,1.10542,1.10546
2024-09-04 04:30:00,1.10546,1.10565,1.10536,1.1056
2024-09-04 04:45:00,1.1056,1.10572,1.10551,1.10564
2024-09-04 05:00:00,1.10564,1.10582,1.10563,1.10572
2024-09-04 05:15:00,1.10572,1.10588,1.10563,1.10585
2024-09-04 05:30:00,1.10584,1.10601,1.10572,1.1058
2024-09-04 05:45:00,1.10579,1.10584,1.10546,1.1058
2024-09-04 06:00:00,1.10579,1.10581,1.10526,1.10527
2024-09-04 06:15:00,1.10528,1.10549,1.10476,1.10488
2024-09-04 06:30:00,1.10487,1.1055,1.10478,1.10539
2024-09-04 06:45:00,1.10538,1.10566,1.10524,1.10534
2024-09-04 07:00:00,1.10534,1.1058,1.1047,1.10574
2024-09-04 07:15:00,1.10574,1.10611,1.10555,1.10606
2024-09-04 07:30:00,1.10606,1.1063,1.10581,1.10614
2024-09-04 07:45:00,1.10613,1.10613,1.1055,1.10561
2024-09-04 08:00:00,1.1056,1.10567,1.10498,1.10512
2024-09-04 08:15:00,1.10512,1.1055,1.10501,1.10546
2024-09-04 08:30:00,1.10546,1.1059,1.1054,1.10568
2024-09-04 08:45:00,1.10566,1.10582,1.1051,1.10518
2024-09-04 09:00:00,1.10519,1.1054,1.10504,1.10532
2024-09-04 09:15:00,1.10532,1.10558,1.1051,1.1054
2024-09-04 09:30:00,1.1054,1.10588,1.1053,1.1057
2024-09-04 09:45:00,1.1057,1.10572,1.1053,1.10534
2024-09-04 10:00:00,1.10533,1.10535,1.1051,1.10529
2024-09-04 10:15:00,1.10529,1.10543,1.10516,1.1053
2024-09-04 10:30:00,1.1053,1.1056,1.10522,1.10528
2024-09-04 10:45:00,1.10528,1.10535,1.105,1.10532
2024-09-04 11:00:00,1.10532,1.1054,1.10476,1.10477
2024-09-04 11:15:00,1.10476,1.10524,1.10462,1.10522
2024-09-04 11:30:00,1.10522,1.10528,1.10458,1.10462
2024-09-04 11:45:00,1.10461,1.10507,1.10429,1.10505
2024-09-04 12:00:00,1.10505,1.1051,1.10474,1.10482
2024-09-04 12:15:00,1.10483,1.10492,1.104,1.1044
2024-09-04 12:30:00,1.10441,1.10499,1.1041,1.10496
2024-09-04 12:45:00,1.10497,1.10529,1.10458,1.10527
2024-09-04 13:00:00,1.10526,1.10564,1.10501,1.10512
2024-09-04 13:15:00,1.10513,1.10571,1.10513,1.10559
2024-09-04 13:30:00,1.1056,1.10585,1.10522,1.10529
2024-09-04 13:45:00,1.1053,1.10594,1.10514,1.10576
2024-09-04 14:00:00,1.10578,1.10864,1.10578,1.10672
2024-09-04 14:15:00,1.10674,1.10848,1.10669,1.10786
2024-09-04 14:30:00,1.10786,1.10923,1.10783,1.10868
2024-09-04 14:45:00,1.10869,1.10953,1.10836,1.109
2024-09-04 15:00:00,1.10899,1.1092,1.10776,1.10782
2024-09-04 15:15:00,1.10782,1.10834,1.10768,1.10802
2024-09-04 15:30:00,1.10802,1.10833,1.10768,1.10796
2024-09-04 15:45:00,1.10796,1.10812,1.10765,1.10811
2024-09-04 16:00:00,1.1081,1.1083,1.10783,1.10806
2024-09-04 16:15:00,1.10807,1.1086,1.1078,1.10852
2024-09-04 16:30:00,1.10852,1.10868,1.10781,1.10786
2024-09-04 16:45:00,1.10786,1.10855,1.1076,1.10846
2024-09-04 17:00:00,1.10846,1.10863,1.10776,1.10778
2024-09-04 17:15:00,1.10777,1.10783,1.10716,1.10716
2024-09-04 17:30:00,1.10715,1.10765,1.10703,1.10748
2024-09-04 17:45:00,1.10748,1.1076,1.1066,1.10664
2024-09-04 18:00:00,1.10664,1.1073,1.10655,1.10724
2024-09-04 18:15:00,1.10724,1.10745,1.10709,1.10712
2024-09-04 18:30:00,1.10713,1.10737,1.10702,1.10734
2024-09-04 18:45:00,1.10734,1.10769,1.10725,1.10762
2024-09-04 19:00:00,1.10763,1.10794,1.1075,1.10788
2024-09-04 19:15:00,1.10789,1.10826,1.10788,1.10813
2024-09-04 19:30:00,1.10814,1.10814,1.1078,1.10803
2024-09-04 19:45:00,1.10804,1.10827,1.10778,1.10783
2024-09-04 20:00:00,1.10782,1.10807,1.10757,1.10806
2024-09-04 20:15:00,1.10807,1.10815,1.10797,1.10803
2024-09-04 20:30:00,1.10802,1.10836,1.10798,1.10835
2024-09-04 20:45:00,1.10834,1.10838,1.10817,1.1083
2024-09-04 21:00:00,1.10835,1.10838,1.10829,1.10831
2024-09-04 21:15:00,1.10832,1.10834,1.1083,1.10832
2024-09-04 21:30:00,1.10832,1.10838,1.10826,1.10828
2024-09-04 21:45:00,1.10828,1.10836,1.10826,1.10836
2024-09-04 22:00:00,1.10835,1.10866,1.10828,1.10839
2024-09-04 22:15:00,1.10838,1.10848,1.10834,1.10837
2024-09-04 22:30:00,1.1084,1.10844,1.10834,1.10837
2024-09-04 22:45:00,1.10836,1.1085,1.10828,1.1085
2024-09-04 23:00:00,1.10851,1.10855,1.1082,1.10821
2024-09-04 23:15:00,1.10822,1.10822,1.10804,1.10816
2024-09-04 23:30:00,1.10816,1.10848,1.10816,1.10824
2024-09-04 23:45:00,1.10825,1.10827,1.10792,1.10803
2024-09-05 00:00:00,1.10802,1.10815,1.10797,1.10802
2024-09-05 00:15:00,1.10803,1.1082,1.10794,1.10798
2024-09-05 00:30:00,1.10798,1.10803,1.10759,1.10788
2024-09-05 00:45:00,1.10788,1.10803,1.10775,1.10794
2024-09-05 01:00:00,1.10794,1.1081,1.10776,1.10785
2024-09-05 01:15:00,1.10786,1.10857,1.10786,1.10818
2024-09-05 01:30:00,1.10818,1.10837,1.10801,1.1083
2024-09-05 01:45:00,1.10831,1.1084,1.10786,1.1079
2024-09-05 02:00:00,1.1079,1.10817,1.10784,1.10804
2024-09-05 02:15:00,1.10804,1.10816,1.1079,1.10806
2024-09-05 02:30:00,1.10806,1.10836,1.10806,1.10829
2024-09-05 02:45:00,1.10828,1.10832,1.10793,1.10799
2024-09-05 03:00:00,1.10798,1.10798,1.10769,1.10773
2024-09-05 03:15:00,1.10774,1.1078,1.10763,1.10775
2024-09-05 03:30:00,1.10776,1.10788,1.10764,1.10773
2024-09-05 03:45:00,1.10774,1.1078,1.10764,1.10771
2024-09-05 04:00:00,1.10772,1.10772,1.10752,1.10754
2024-09-05 04:15:00,1.10753,1.10762,1.10748,1.10758
2024-09-05 04:30:00,1.10758,1.10774,1.10753,1.10774
2024-09-05 04:45:00,1.10774,1.1078,1.10762,1.10771
2024-09-05 05:00:00,1.10768,1.1079,1.10768,1.10784
2024-09-05 05:15:00,1.10783,1.10797,1.10773,1.10796
2024-09-05 05:30:00,1.10797,1.108,1.10784,1.10796
2024-09-05 05:45:00,1.10796,1.10809,1.10786,1.10804
2024-09-05 06:00:00,1.10804,1.1084,1.10797,1.10828
2024-09-05 06:15:00,1.10829,1.10856,1.10816,1.10837
2024-09-05 06:30:00,1.10838,1.10864,1.10828,1.10858
2024-09-05 06:45:00,1.10858,1.10884,1.10833,1.10838
2024-09-05 07:00:00,1.10838,1.10887,1.10804,1.1086
2024-09-05 07:15:00,1.1086,1.10904,1.1081,1.10827
2024-09-05 07:30:00,1.10828,1.10855,1.10799,1.1083
2024-09-05 07:45:00,1.10831,1.10874,1.10818,1.10873
2024-09-05 08:00:00,1.10872,1.10945,1.10842,1.10928
2024-09-05 08:15:00,1.10929,1.11003,1.10922,1.1098
2024-09-05 08:30:00,1.1098,1.10982,1.10916,1.10963
2024-09-05 08:45:00,1.10963,1.11004,1.10963,1.10992
2024-09-05 09:00:00,1.1099,1.11007,1.10962,1.10988
2024-09-05 09:15:00,1.1099,1.10999,1.1096,1.10987
2024-09-05 09:30:00,1.10988,1.11004,1.10937,1.10956
2024-09-05 09:45:00,1.10957,1.10968,1.10928,1.10948
2024-09-05 10:00:00,1.10948,1.1096,1.10923,1.1094
2024-09-05 10:15:00,1.10939,1.1098,1.10938,1.10955
2024-09-05 10:30:00,1.10956,1.10985,1.10944,1.10971
2024-09-05 10:45:00,1.10972,1.10998,1.10968,1.10991
2024-09-05 11:00:00,1.1099,1.1102,1.10987,1.11017
2024-09-05 11:15:00,1.11016,1.11082,1.11013,1.11081
2024-09-05 11:30:00,1.11082,1.11084,1.10986,1.10988
2024-09-05 11:45:00,1.10988,1.10994,1.10931,1.10953
2024-09-05 12:00:00,1.10953,1.11032,1.1095,1.11016
2024-09-05 12:15:00,1.11016,1.11198,1.11016,1.11159
2024-09-05 12:30:00,1.1116,1.1116,1.10998,1.11006
2024-09-05 12:45:00,1.11007,1.11009,1.10872,1.10924
2024-09-05 13:00:00,1.10925,1.10986,1.10905,1.10955
2024-09-05 13:15:00,1.10954,1.1107,1.10938,1.11065
2024-09-05 13:30:00,1.11065,1.11084,1.11013,1.11066
2024-09-05 13:45:00,1.11063,1.1109,1.11006,1.11056
2024-09-05 14:00:00,1.11057,1.11057,1.10834,1.10918
2024-09-05 14:15:00,1.10918,1.10972,1.1086,1.1087
2024-09-05 14:30:00,1.1087,1.10904,1.10776,1.10794
2024-09-05 14:45:00,1.10794,1.1086,1.10764,1.10797
2024-09-05 15:00:00,1.10798,1.10856,1.10783,1.10851
2024-09-05 15:15:00,1.1085,1.10889,1.10815,1.10816
2024-09-05 15:30:00,1.10816,1.10897,1.10806,1.10883
2024-09-05 15:45:00,1.10884,1.10959,1.10872,1.10954
2024-09-05 16:00:00,1.10954,1.11027,1.10954,1.10967
2024-09-05 16:15:00,1.10968,1.11032,1.10968,1.11025
2024-09-05 16:30:00,1.11026,1.11055,1.11001,1.11022
2024-09-05 16:45:00,1.11021,1.11024,1.10992,1.1101
2024-09-05 17:00:00,1.11011,1.1106,1.11,1.11058
2024-09-05 17:15:00,1.11058,1.1107,1.11012,1.11014
2024-09-05 17:30:00,1.11014,1.11038,1.10996,1.11026
2024-09-05 17:45:00,1.11025,1.11075,1.1102,1.11069
2024-09-05 18:00:00,1.11069,1.11134,1.11069,1.11108
2024-09-05 18:15:00,1.11108,1.1111,1.1107,1.11084
2024-09-05 18:30:00,1.11082,1.11116,1.11069,1.11072
2024-09-05 18:45:00,1.11072,1.11076,1.11026,1.11042
2024-09-05 19:00:00,1.11042,1.11069,1.11037,1.11053
2024-09-05 19:15:00,1.11052,1.11054,1.11032,1.11049
2024-09-05 19:30:00,1.1105,1.11081,1.11036,1.11068
2024-09-05 19:45:00,1.1107,1.11075,1.1103,1.11038
2024-09-05 20:00:00,1.11038,1.11076,1.11038,1.11074
2024-09-05 20:15:00,1.11073,1.11113,1.11072,1.11103
2024-09-05 20:30:00,1.11104,1.11114,1.11099,1.11114
2024-09-05 20:45:00,1.11113,1.11114,1.11099,1.11109
2024-09-05 21:00:00,1.111,1.11106,1.111,1.11105
2024-09-05 21:15:00,1.11104,1.11116,1.111,1.11109
2024-09-05 21:30:00,1.11109,1.11118,1.11108,1.11117
2024-09-05 21:45:00,1.11118,1.11119,1.1109,1.11096
2024-09-05 22:00:00,1.11097,1.11112,1.11093,1.11107
2024-09-05 22:15:00,1.11108,1.11111,1.11101,1.11101
2024-09-05 22:30:00,1.11102,1.11102,1.1109,1.11094
2024-09-05 22:45:00,1.11094,1.11098,1.11087,1.11098
2024-09-05 23:00:00,1.11099,1.11108,1.11095,1.11101
2024-09-05 23:15:00,1.11101,1.11101,1.11087,1.11092
2024-09-05 23:30:00,1.11092,1.11122,1.11087,1.11122
2024-09-05 23:45:00,1.11121,1.11126,1.11107,1.11112
2024-08-18 22:00:00,1.10266,1.10344,1.10252,1.10304
2024-08-18 22:15:00,1.10303,1.10304,1.10252,1.10256
2024-08-18 22:30:00,1.10256,1.10272,1.10246,1.10246
2024-08-18 22:45:00,1.10246,1.1027,1.10246,1.10255
2024-08-18 23:00:00,1.10254,1.10263,1.10235,1.1024
2024-08-18 23:15:00,1.1024,1.10254,1.1023,1.10235
2024-08-18 23:30:00,1.10235,1.10236,1.10228,1.10233
2024-08-18 23:45:00,1.10234,1.10261,1.10232,1.10248
2024-08-19 00:00:00,1.1025,1.10265,1.10234,1.10261
2024-08-19 00:15:00,1.10261,1.10274,1.10239,1.10245
2024-08-19 00:30:00,1.10246,1.10305,1.10246,1.10303
2024-08-19 00:45:00,1.10304,1.10363,1.10298,1.10304
2024-08-19 01:00:00,1.10305,1.10305,1.1028,1.10281
2024-08-19 01:15:00,1.1028,1.10315,1.10278,1.1031
2024-08-19 01:30:00,1.10312,1.10336,1.10296,1.10296
2024-08-19 01:45:00,1.10296,1.10325,1.10289,1.10312
2024-08-19 02:00:00,1.10312,1.10315,1.10301,1.10307
2024-08-19 02:15:00,1.10308,1.10312,1.103,1.10302
2024-08-19 02:30:00,1.10302,1.10305,1.1029,1.10303
2024-08-19 02:45:00,1.10304,1.1032,1.10298,1.10308
2024-08-19 03:00:00,1.10309,1.10378,1.10301,1.10378
2024-08-19 03:15:00,1.10378,1.10397,1.10363,1.10368
2024-08-19 03:30:00,1.10368,1.10405,1.10368,1.104
2024-08-19 03:45:00,1.10399,1.10404,1.10384,1.10392
2024-08-19 04:00:00,1.10392,1.10402,1.10367,1.104
2024-08-19 04:15:00,1.10399,1.10402,1.10386,1.1039
2024-08-19 04:30:00,1.1039,1.10407,1.1038,1.10403
2024-08-19 04:45:00,1.10404,1.10419,1.10395,1.10398
2024-08-19 05:00:00,1.10398,1.10418,1.10398,1.10407
2024-08-19 05:15:00,1.10406,1.10438,1.10402,1.10413
2024-08-19 05:30:00,1.10414,1.1048,1.10412,1.1048
2024-08-19 05:45:00,1.1048,1.10491,1.10471,1.10476
2024-08-19 06:00:00,1.10476,1.10502,1.10451,1.10489
2024-08-19 06:15:00,1.10488,1.10491,1.10409,1.10414
2024-08-19 06:30:00,1.10413,1.10456,1.10411,1.1045
2024-08-19 06:45:00,1.1045,1.10473,1.10415,1.10423
2024-08-19 07:00:00,1.10422,1.10432,1.10405,1.10418
2024-08-19 07:15:00,1.10418,1.10458,1.10408,1.10429
2024-08-19 07:30:00,1.1043,1.10432,1.10409,1.10413
2024-08-19 07:45:00,1.10414,1.10473,1.10408,1.10428
2024-08-19 08:00:00,1.10429,1.10474,1.10413,1.10466
2024-08-19 08:15:00,1.10465,1.10506,1.10458,1.10484
2024-08-19 08:30:00,1.10485,1.10491,1.10369,1.1039
2024-08-19 08:45:00,1.10391,1.10402,1.10358,1.10374
2024-08-19 09:00:00,1.10373,1.10402,1.10359,1.10372
2024-08-19 09:15:00,1.10372,1.10382,1.10354,1.1038
2024-08-19 09:30:00,1.10381,1.10414,1.10378,1.10398
2024-08-19 09:45:00,1.10398,1.104,1.10346,1.10353
2024-08-19 10:00:00,1.10353,1.10364,1.10329,1.1033
2024-08-19 10:15:00,1.10329,1.1034,1.1031,1.1033
2024-08-19 10:30:00,1.1033,1.10374,1.1033,1.10368
2024-08-19 10:45:00,1.10368,1.10384,1.10352,1.1037
2024-08-19 11:00:00,1.1037,1.10386,1.10348,1.10354
2024-08-19 11:15:00,1.10355,1.1038,1.10338,1.10357
2024-08-19 11:30:00,1.10358,1.1036,1.10328,1.10352
2024-08-19 11:45:00,1.10353,1.10438,1.10352,1.10424
2024-08-19 12:00:00,1.10425,1.10445,1.10396,1.10413
2024-08-19 12:15:00,1.10414,1.10421,1.1038,1.1038
2024-08-19 12:30:00,1.1038,1.10384,1.10346,1.10366
2024-08-19 12:45:00,1.10366,1.10401,1.10357,1.1039
2024-08-19 13:00:00,1.1039,1.1039,1.10304,1.10343
2024-08-19 13:15:00,1.10343,1.10386,1.10336,1.10348
2024-08-19 13:30:00,1.10348,1.10354,1.10319,1.10338
2024-08-19 13:45:00,1.10338,1.10446,1.10336,1.10445
2024-08-19 14:00:00,1.10445,1.10546,1.10431,1.10536
2024-08-19 14:15:00,1.10535,1.10598,1.10483,1.10595
2024-08-19 14:30:00,1.10594,1.10729,1.10589,1.10694
2024-08-19 14:45:00,1.10693,1.10736,1.10646,1.10656
2024-08-19 15:00:00,1.10656,1.10695,1.10632,1.10676
2024-08-19 15:15:00,1.10676,1.10682,1.106,1.10627
2024-08-19 15:30:00,1.10628,1.10669,1.1062,1.10636
2024-08-19 15:45:00,1.10636,1.10722,1.10635,1.10692
2024-08-19 16:00:00,1.10693,1.10724,1.1069,1.10712
2024-08-19 16:15:00,1.10712,1.10714,1.10674,1.10704
2024-08-19 16:30:00,1.10704,1.10725,1.10691,1.10709
2024-08-19 16:45:00,1.10709,1.10742,1.10708,1.10737
2024-08-19 17:00:00,1.10736,1.1074,1.10709,1.10731
2024-08-19 17:15:00,1.1073,1.10732,1.1071,1.10712
2024-08-19 17:30:00,1.10712,1.10753,1.10706,1.1075
2024-08-19 17:45:00,1.10751,1.1077,1.10744,1.1077
2024-08-19 18:00:00,1.10771,1.10805,1.10765,1.10795
2024-08-19 18:15:00,1.10795,1.10838,1.10791,1.10838
2024-08-19 18:30:00,1.10838,1.1085,1.1083,1.10834
2024-08-19 18:45:00,1.10835,1.10838,1.10811,1.10817
2024-08-19 19:00:00,1.10817,1.10833,1.10791,1.10828
2024-08-19 19:15:00,1.10828,1.1086,1.10827,1.10854
2024-08-19 19:30:00,1.10853,1.10853,1.10826,1.10843
2024-08-19 19:45:00,1.10842,1.10865,1.1083,1.10838
2024-08-19 20:00:00,1.10837,1.10844,1.10819,1.10844
2024-08-19 20:15:00,1.10842,1.10847,1.10817,1.10829
2024-08-19 20:30:00,1.1083,1.10858,1.10826,1.1085
2024-08-19 20:45:00,1.1085,1.10862,1.10843,1.10854
2024-08-19 21:00:00,1.10827,1.10856,1.10827,1.10855
2024-08-19 21:15:00,1.10854,1.10858,1.10853,1.10855
2024-08-19 21:30:00,1.10855,1.10856,1.1083,1.10834
2024-08-19 21:45:00,1.10833,1.10842,1.10808,1.10842
2024-08-19 22:00:00,1.10842,1.10877,1.10841,1.10871
2024-08-19 22:15:00,1.10872,1.10873,1.10861,1.10862
2024-08-19 22:30:00,1.10863,1.10863,1.1084,1.1084
2024-08-19 22:45:00,1.1084,1.10855,1.10838,1.10854
2024-08-19 23:00:00,1.10855,1.10868,1.10846,1.10854
2024-08-19 23:15:00,1.10853,1.10854,1.10835,1.10838
2024-08-19 23:30:00,1.10838,1.10858,1.10837,1.10848
2024-08-19 23:45:00,1.10848,1.10868,1.10841,1.10857
2024-08-25 22:00:00,1.11914,1.11944,1.11886,1.119
2024-08-25 22:15:00,1.11899,1.11906,1.11868,1.11872
2024-08-25 22:30:00,1.11872,1.11914,1.1187,1.11914
2024-08-25 22:45:00,1.11914,1.11921,1.11886,1.11915
2024-08-25 23:00:00,1.11914,1.11926,1.11886,1.11904
2024-08-25 23:15:00,1.11904,1.1191,1.11885,1.11892
2024-08-25 23:30:00,1.11891,1.11901,1.11884,1.1189
2024-08-25 23:45:00,1.11891,1.11898,1.11864,1.11898
2024-08-26 00:00:00,1.11897,1.11915,1.1187,1.11896
2024-08-26 00:15:00,1.11896,1.11994,1.11896,1.11979
2024-08-26 00:30:00,1.11978,1.11994,1.11944,1.11968
2024-08-26 00:45:00,1.11968,1.12016,1.11936,1.11938
2024-08-26 01:00:00,1.11938,1.11998,1.11923,1.11993
2024-08-26 01:15:00,1.11994,1.12003,1.1197,1.1197
2024-08-26 01:30:00,1.1197,1.11976,1.11891,1.11893
2024-08-26 01:45:00,1.11892,1.11899,1.11875,1.11896
2024-08-26 02:00:00,1.11896,1.11922,1.11886,1.11915
2024-08-26 02:15:00,1.11916,1.1195,1.11899,1.11919
2024-08-26 02:30:00,1.1192,1.11926,1.11896,1.11922
2024-08-26 02:45:00,1.11922,1.11922,1.1186,1.11871
2024-08-26 03:00:00,1.1187,1.1188,1.11865,1.11875
2024-08-26 03:15:00,1.11875,1.1189,1.11862,1.11862
2024-08-26 03:30:00,1.11863,1.11863,1.11819,1.1183
2024-08-26 03:45:00,1.1183,1.11841,1.11818,1.11835
2024-08-26 04:00:00,1.11836,1.11864,1.11834,1.11848
2024-08-26 04:15:00,1.11848,1.11859,1.11827,1.11838
2024-08-26 04:30:00,1.11838,1.11852,1.11832,1.11834
2024-08-26 04:45:00,1.11833,1.1184,1.11824,1.11835
2024-08-26 05:00:00,1.11836,1.11854,1.1182,1.1184
2024-08-26 05:15:00,1.1184,1.11851,1.11834,1.11835
2024-08-26 05:30:00,1.11835,1.11838,1.11818,1.11818
2024-08-26 05:45:00,1.11819,1.11822,1.11778,1.11794
2024-08-26 06:00:00,1.11793,1.11844,1.11793,1.11823
2024-08-26 06:15:00,1.11824,1.11841,1.1181,1.11836
2024-08-26 06:30:00,1.11836,1.11894,1.11832,1.11889
2024-08-26 06:45:00,1.11889,1.11889,1.11802,1.11802
2024-08-26 07:00:00,1.11802,1.11848,1.11774,1.11812
2024-08-26 07:15:00,1.11812,1.11815,1.1177,1.11772
2024-08-26 07:30:00,1.11773,1.11813,1.1176,1.11772
2024-08-26 07:45:00,1.11771,1.11811,1.11763,1.11809
2024-08-26 08:00:00,1.1181,1.11837,1.11764,1.11818
2024-08-26 08:15:00,1.11818,1.11849,1.11792,1.11826
2024-08-26 08:30:00,1.11826,1.11836,1.11794,1.11805
2024-08-26 08:45:00,1.11804,1.11825,1.11796,1.11806
2024-08-26 09:00:00,1.11806,1.11816,1.1179,1.11794
2024-08-26 09:15:00,1.11795,1.1182,1.11781,1.1182
2024-08-26 09:30:00,1.11819,1.11828,1.11807,1.11827
2024-08-26 09:45:00,1.11826,1.11826,1.11716,1.11746
2024-08-26 10:00:00,1.11745,1.1175,1.11695,1.1175
2024-08-26 10:15:00,1.1175,1.11769,1.11723,1.11767
2024-08-26 10:30:00,1.11766,1.11767,1.11712,1.11729
2024-08-26 10:45:00,1.11728,1.1173,1.11694,1.11716
2024-08-26 11:00:00,1.11717,1.11736,1.11695,1.11698
2024-08-26 11:15:00,1.11697,1.11711,1.11646,1.11659
2024-08-26 11:30:00,1.11658,1.11686,1.11633,1.11645
2024-08-26 11:45:00,1.11644,1.11684,1.11632,1.11649
2024-08-26 12:00:00,1.1165,1.11671,1.11628,1.11638
2024-08-26 12:15:00,1.11637,1.11687,1.11635,1.11652
2024-08-26 12:30:00,1.11652,1.11667,1.11586,1.116
2024-08-26 12:45:00,1.116,1.11661,1.11591,1.11615
2024-08-26 13:00:00,1.11614,1.11617,1.11501,1.1158
2024-08-26 13:15:00,1.11578,1.11619,1.1153,1.1161
2024-08-26 13:30:00,1.1161,1.11623,1.1153,1.11546
2024-08-26 13:45:00,1.11546,1.11627,1.11543,1.11587
2024-08-26 14:00:00,1.11588,1.1166,1.1154,1.11649
2024-08-26 14:15:00,1.1165,1.11705,1.11636,1.11702
2024-08-26 14:30:00,1.11704,1.11788,1.11696,1.11764
2024-08-26 14:45:00,1.11764,1.1179,1.11744,1.11765
2024-08-26 15:00:00,1.11764,1.1177,1.11694,1.11713
2024-08-26 15:15:00,1.11714,1.11719,1.11662,1.11672
2024-08-26 15:30:00,1.11671,1.11694,1.11652,1.11671
2024-08-26 15:45:00,1.11672,1.11692,1.11636,1.11637
2024-08-26 16:00:00,1.11636,1.1165,1.11598,1.1161
2024-08-26 16:15:00,1.11611,1.11666,1.1161,1.11647
2024-08-26 16:30:00,1.11648,1.11677,1.11641,1.11676
2024-08-26 16:45:00,1.11676,1.11722,1.11674,1.11713
2024-08-26 17:00:00,1.11712,1.11755,1.1171,1.1175
2024-08-26 17:15:00,1.1175,1.1175,1.11721,1.11734
2024-08-26 17:30:00,1.11734,1.11743,1.11695,1.11701
2024-08-26 17:45:00,1.117,1.11714,1.11679,1.117
2024-08-26 18:00:00,1.11699,1.11714,1.1165,1.1167
2024-08-26 18:15:00,1.1167,1.11692,1.11665,1.1167
2024-08-26 18:30:00,1.1167,1.11672,1.11596,1.11604
2024-08-26 18:45:00,1.11603,1.1164,1.11602,1.11636
2024-08-26 19:00:00,1.11636,1.11657,1.11613,1.11616
2024-08-26 19:15:00,1.11615,1.1163,1.11606,1.1162
2024-08-26 19:30:00,1.1162,1.1163,1.11605,1.11606
2024-08-26 19:45:00,1.11605,1.11622,1.11588,1.11596
2024-08-26 20:00:00,1.11597,1.1161,1.11587,1.11605
2024-08-26 20:15:00,1.11606,1.11615,1.116,1.11615
2024-08-26 20:30:00,1.11615,1.11616,1.11598,1.11608
2024-08-26 20:45:00,1.11607,1.11614,1.11605,1.11612
2024-08-26 21:00:00,1.11618,1.11636,1.11615,1.1163
2024-08-26 21:15:00,1.1163,1.11637,1.11605,1.11622
2024-08-26 21:30:00,1.11623,1.11624,1.1162,1.1162
2024-08-26 21:45:00,1.11619,1.1162,1.11609,1.11609
2024-08-26 22:00:00,1.11608,1.11636,1.11606,1.11626
2024-08-26 22:15:00,1.11627,1.11634,1.11621,1.11634
2024-08-26 22:30:00,1.11634,1.1164,1.11629,1.11631
2024-08-26 22:45:00,1.1163,1.11635,1.11622,1.1163
2024-08-26 23:00:00,1.11631,1.1167,1.11631,1.11666
2024-08-26 23:15:00,1.11667,1.1167,1.11658,1.1166
2024-08-26 23:30:00,1.11661,1.11663,1.11648,1.11655
2024-08-26 23:45:00,1.11655,1.11659,1.11644,1.11646
2024-08-27 00:00:00,1.11648,1.11656,1.11624,1.11626
2024-08-27 00:15:00,1.11625,1.11658,1.11624,1.11642
